ID,FC,p
TRIM33,0.033834609,0.74830673
DLK2,0.270988143,0.155432009
FA2H,-0.416700186,0.079584844
COL4A5,-0.21596996,0.012807026
SEMA3G,-0.193120541,0.060082347
TSNAXIP1,-0.181893666,0.476106063
MT3,-0.126673952,0.152146259
AABR07001382.1,0.04716684,0.540821668
CTF1,-0.130648853,0.617393914
GSS,0.120983477,0.128945723
WDR59,0.231335154,0.002537941
GPATCH4,0.021734063,0.7792814
MOB3A,-0.100128785,0.399624152
RAB18,0.050336966,0.132010441
ATG9A,0.064668559,0.110700407
AP3D1,0.043490737,0.329319469
TJAP1,-0.192736611,0.180405165
ENTPD3,-0.179913629,0.291112357
GRK2,-0.048058396,0.130325078
FBXL19,0.038185318,0.444564792
CREBZF,0.114469638,0.137438771
ING5,-0.107919753,0.207917773
GSN,-0.300798335,0.125416366
DPYSL3,0.001848081,0.991624841
ILK,-0.076080255,0.362366434
PSMC4,0.041706407,0.351321688
PHF7,-0.178783867,0.233762936
MYH7B,-0.050827095,0.786552677
YIPF3,0.013517343,0.807964883
CDC14B,0.124522137,0.107128696
LIMK2,-0.011542889,0.828162671
PDE8A,-0.220213451,0.290073726
RPL14,-0.093748673,0.243968461
ARRDC2,-0.195568177,0.21405558
D2HGDH,0.101267788,0.109907745
NDST1,0.171597968,0.05058514
GSTM6,0.079222236,0.782598979
PLAT,-0.12304883,0.146920114
BBS2,0.063297979,0.230574952
FAM89A,-0.142803543,0.358470054
TARS,-0.048474158,0.377362488
TRIM67,0.185729181,0.695636742
HABP4,0.018741799,0.79992998
ZNRF1,-0.253306034,0.045793612
NEU4,-0.666609884,0.005872119
LDHD,-0.254390605,0.168678207
INPP5E,-0.029791487,0.744343698
OLA1,0.079362065,0.149212152
SOD2,0.072603437,0.246899369
ANKZF1,-0.026102979,0.58561077
PRKCQ,-0.80932971,0.060498539
ZFP1,0.045952929,0.627683043
PURA,-0.11046142,0.150867495
FBXO38,0.027520149,0.612115555
ZFP385B,0.138285065,0.502862976
CTRB1,-0.657103395,0.001547722
NXF1,-0.039586297,0.352031581
ST13,-0.027026853,0.551209506
IKBKB,-0.039041709,0.613908233
STAT5B,-0.153975555,0.244832844
LIPA,0.028398796,0.71810535
POLR1C,0.039641243,0.663242648
HSD3B7,-0.022292028,0.816052056
LOC103690016,0.032547462,0.866868535
XPO5,0.038922204,0.531819772
FAM174A,-0.024789045,0.652530084
CCT3,0.015314572,0.739646175
WTAP,0.0536118,0.177136549
NRG2,-0.096806858,0.540351439
HSD17B3,0.044517196,0.930093297
BAP1,0.023541941,0.611681894
AABR07054578.1,0.217017051,0.215334331
KIF2C,-0.361928201,0.591501683
CLN3,0.013830107,0.902479432
DPP8,0.129176302,0.119531926
RPS17,-0.090860828,0.350642579
RMI1,-0.125009103,0.193576903
THAP11,-0.050835503,0.213612434
CHP2,0.319330056,0.487987317
HNRNPK,0.008768856,0.80757475
SLC13A3,-0.206207593,0.121385414
HMGCS2,0.012432044,0.949513607
SEC16A,0.059898798,0.168528465
ZFP606,-0.148422725,0.35317249
ST8SIA4,-0.185437397,0.418033477
FCGBP,0.278562605,0.034581163
FV1,0.0322932,0.496979016
HTR4,-0.270861053,0.54888239
SCAMP2,-0.216222278,0.071646501
CLEC11A,0.070735954,0.384887869
BANP,-0.182904322,0.025090068
CH25H,0.106874954,0.692876553
FAS,-0.483513428,0.269340704
GALNT2,-0.071071171,0.188428333
KDM2A,0.037114363,0.450897149
STOM,-0.198630547,0.314949821
POLB,0.053641834,0.566991261
TRPC4AP,0.020235846,0.47623703
ZMYND8,0.070285532,0.393345907
JAKMIP2,0.059693767,0.634833371
CPEB1,0.187253317,0.138401026
EMC9,0.032074736,0.778342755
SYT6,-0.053963308,0.824584643
UBA1,0.004466532,0.874787869
MRPL51,0.03817335,0.49175883
NXT2,-0.21572876,0.02390892
RGD1562218,-0.021276836,0.788080209
CHTF18,-0.193712026,0.291168758
ERCC6L2,-0.122528421,0.097493061
KCNE5,-0.35221651,0.406458925
PSD2,-0.061488477,0.385494818
TAF10,-0.029706935,0.739225584
GGTA1,-0.266263896,0.170939497
ACSL4,0.069241406,0.302089735
SYNPO,0.068785958,0.25573187
ALOX15,0.111460272,0.702718083
NPR3,-0.319282821,0.650052044
TMEM53,0.120795748,0.43448332
ACAT2,-0.203457551,0.104520044
STX1B,-0.021231931,0.476873853
POLH,-0.021900502,0.839141252
XPNPEP3,0.007985179,0.906281701
NAXE,-0.162691019,0.081794251
PVR,-0.3112377,0.129114385
EYA2,-0.493089079,0.152642478
GNPAT,-0.043139609,0.251344685
SHANK1,0.016233955,0.815318859
P2RX5,0.010811036,0.962975983
OLFML3,-0.570056464,0.068424591
TPP1,-0.140552898,0.108139152
LOC100911730,0.037449712,0.921050968
ADRB2,-0.311567485,0.145265457
VAMP1,0.007929932,0.951501055
RHOD,0.325651318,0.268237698
GSTM4,-0.009159949,0.953056632
TFDP1,-0.015838636,0.688859435
ATP5F1C,0.049333454,0.4686125
PIK3R2,0.007301175,0.920928826
FBL,0.029416586,0.767518398
RGD1311345,-0.15944798,0.053690712
RBM22,0.03795798,0.575974472
AABR07049755.1,-0.006479054,0.883675549
AMPD2,0.090066225,0.459656459
GLB1L,0.124286622,0.1985869
MXRA8,-0.42615839,0.003735297
SGF29,0.139228524,0.050958284
PSME2,-0.130599934,0.147025119
PLEKHJ1,-0.148775464,0.061501085
AP3B2,0.058344648,0.26676271
BCAR1,0.084753535,0.029643722
DYRK1B,-0.020692278,0.698675206
KIF27,-0.099566843,0.599256246
TRAK1,-0.060025646,0.227619011
LTBR,-0.071512686,0.531093495
PCDH12,-0.592422327,0.026859582
TMEM223,0.046521935,0.619063161
DKK4,0.033739535,0.485695508
PELP1,0.131347107,0.013029322
P2RY6,-0.185497217,0.327572975
ULK4,0.032260484,0.684101053
GKAP1,-0.171783743,0.079094638
CAPN7,0.027986803,0.692840162
DELE1,-0.012892788,0.811216139
VDAC3,0.023169122,0.593606003
FSD2,-0.148557242,0.700771842
AABR07002093.1,-0.488984984,0.337472783
UBQLN1,0.050419446,0.227062586
P2RY2,-0.285448845,0.252787792
OGFOD1,0.137332557,0.068341185
PSKH1,-0.261191633,0.001100105
STK16,-0.012316068,0.829735848
RAB12,0.037566546,0.668433402
DCTN4,0.045881217,0.608279311
EDEM2,0.12514491,0.012696923
STX4,-0.096137239,0.209185534
SH3TC2,-0.209631185,0.496941597
SYT12,-0.056440821,0.562756113
ARRB2,-0.065319404,0.302558273
EID2,-0.005824678,0.937162276
NFKB2,-0.081463242,0.747935822
SH3BP4,0.100834209,0.250101855
CPLX3,-0.202689139,0.396087199
SYT3,0.066929966,0.272771991
FCHSD2,0.01167173,0.773142157
CCK,-0.012514129,0.934707797
NOTCH1,-0.081966147,0.357098706
RNF185,-0.028503053,0.531082267
CFDP1,-0.044367633,0.448757292
PHGDH,-0.27240341,0.080980813
PROCR,0.307162778,0.268461753
GTPBP2,-0.078601465,0.153020892
HIPK1,-0.011198485,0.852219081
AABR07051518.1,0.11303686,0.283465786
CEP250,0.045981183,0.622630887
TMEM179B,-0.082947199,0.328093109
SULT1A1,-0.15598058,0.441401979
TMCO3,0.02411406,0.853426698
SF3A2,0.002278706,0.972666877
LYZL4,0.350095039,0.411162206
EMC6,-0.088945437,0.547254392
CTRL,-0.401709686,0.070461526
PTCH1,-0.028163459,0.784965881
LRFN4,0.012748872,0.656026169
TAX1BP3,-0.141747049,0.313857442
ESR1,0.248981453,0.377416389
INPP5J,0.114231865,0.24043211
ABLIM3,-0.233532183,0.156702282
DCLRE1B,-0.000618171,0.995225657
SLX1B,0.131374909,0.108379653
PC,-0.02157942,0.708999495
CSK,-0.16051494,0.18554333
ZFP329,0.009772155,0.90229969
AMH,0.242551782,0.614808142
ERI3,0.033347738,0.618110106
ZBTB47,-0.097397055,0.162021522
TEF,0.085392495,0.079863744
MED11,-0.146073014,0.423792673
IFI30,-0.544490871,0.08490631
EGFL7,-0.122903579,0.276244912
KLHL40,0.193650965,0.646237843
MPV17L2,-0.073616812,0.294018796
DAG1,-0.035578417,0.427321139
AFAP1L1,-0.138136989,0.367189138
HHATL,-0.542635583,0.033356903
DMAP1,0.005010098,0.94624577
ATG16L2,-0.054958966,0.636967005
TMEM79,-0.37794152,0.181267072
ZFP61,0.096245318,0.226054025
LRRC4B,-0.058576112,0.25291695
TAF6L,0.176941058,0.049837084
EGR1,-0.419509804,0.027791295
DVL1,0.015743793,0.737251165
ASPDH,-0.296650662,0.068876147
GABARAPL2,0.060384357,0.376012017
RAMAC,0.09930826,0.139699107
HIGD1A,-0.059408806,0.198098717
CORO1A,0.088692241,0.466066385
LYPD5,-0.089013008,0.739964038
RAB3A,0.115040041,0.084384286
ADAT1,0.000574278,0.995808084
PSD,-0.021944374,0.738106177
RNF31,-0.042671364,0.675911268
POLR2G,0.045992925,0.740804216
JOSD2,-0.159074616,0.26162002
ECEL1,-0.802038301,0.00011626
ETF1,0.074303791,0.072608293
SMTN,-0.055989435,0.599860025
RPS5,-0.082267932,0.245097803
AP4B1,-0.050088716,0.56711103
KARS,-0.010390287,0.773944522
SHPK,-0.131795602,0.261918255
OAZ1,0.046871442,0.492971238
ZBTB3,-0.028805201,0.813847918
MAD2L1BP,0.212125191,0.107455378
TTC9C,0.064032276,0.370049117
GNAI3,-0.108654736,0.133174134
RCE1,-0.092954603,0.416704639
ACKR2,0.172812456,0.485153652
NEWGENE_1582994,-0.03666867,0.924636246
RSPH9,0.180559228,0.137352991
AGAP1,-0.056250379,0.662178739
ZMYND15,-0.065795043,0.921846041
IRF9,0.329137164,0.056942661
GNAO1,0.101364492,0.042058387
SLC6A9,-0.152467711,0.187857548
BCKDK,0.062920894,0.269466414
TRPV1,0.178429027,0.522451989
ARMT1,0.081914419,0.267514214
SLC20A2,-0.058364319,0.528949115
STARD10,-0.590274792,0.018832249
POMGNT2,0.006854972,0.937189081
PSMB10,-0.030055571,0.784643963
STAT5A,0.007378965,0.975627363
MRPL17,-0.021106691,0.685465846
RMND1,0.104144335,0.145619666
REC8,-0.486432391,0.281841142
AABR07026536.1,-0.121192703,0.692677426
DNAJB2,-0.056780907,0.36580285
HNRNPUL2,0.085395637,0.145007567
WARS2,0.290224266,0.097508407
FBXL15,0.091533577,0.515083252
MRPS18A,-0.013705565,0.883546467
PDE4C,0.143155024,0.653403817
IDNK,-0.297743664,0.046694658
CIAO3,-0.047372271,0.483789616
HSPA9,0.042562742,0.383411723
PLEKHG6,0.116357168,0.530821442
BTBD1,-0.008662527,0.776326948
EMC10,0.005509879,0.92616352
AABR07026957.1,-0.062272867,0.678420588
AP2A2,0.151036718,0.16307526
SMIM3,0.051215182,0.380993516
LOC100910979,0.050016655,0.908289175
ZBTB2,0.082507214,0.643705795
AKAP12,0.192535006,0.15597096
SLC11A2,-0.035715,0.417949553
PSMB6,0.025116278,0.683479006
LSM7,-0.07249106,0.476890627
IPO4,0.078579712,0.255033604
ARAP1,-0.306320686,0.046080074
CD9,-0.333666791,0.093092382
EAF1,0.05255678,0.529349601
PDE2A,0.12072065,0.2458612
TBX15,0.220357618,0.43746006
JUND,-0.171658791,0.054669095
GNG3,0.002525852,0.961477416
LSM4,-0.075586083,0.345308952
LCAT,-0.448387524,0.007126611
CUEDC2,0.230348867,0.254187011
RELL2,0.310948215,0.121236783
ADAMTS19,0.054265662,0.914115515
RPS16,-0.061860311,0.547673212
EDC3,0.15832651,0.133726954
MTHFD1L,0.138854232,0.214225192
DLK1,-0.437628347,0.255052704
KAT8,0.04608011,0.473742674
PTPRN,0.050791322,0.511313324
SMG5,0.005266872,0.916153389
AABR07068304.1,0.386338453,0.078123328
SMG9,0.037407108,0.656540878
VEGFA,-0.145462578,0.03523919
PLD2,-0.183148827,0.105729857
TRPV3,0.182977043,0.597516726
B4GALT2,-0.122581583,0.204349454
HAGHL,0.045208893,0.729182327
SYT9,-0.139939449,0.513123601
COLQ,-0.524218566,0.165958336
HDAC3,-0.003375782,0.92443746
PMF1,0.405434663,0.103746586
ACKR3,-0.070796605,0.590559647
AABR07002065.1,-0.120967283,0.692830458
MORC2,0.106005554,0.262819706
SLC27A5,0.449206314,0.307145053
MYBPC2,0.239548752,0.534043385
LAMP1,-0.112236632,0.087025746
HACL1,-0.159251344,0.370290783
EIF4E2,-0.04767159,0.618454066
COPS8,0.048627997,0.400728922
LMNA,0.042324297,0.556715485
PGPEP1,0.080543122,0.444123704
PCYOX1L,0.151064467,0.04469572
OSBP2,-0.024777852,0.764877185
AABR07068316.1,-0.288959578,0.475249122
CUL4A,-0.029461439,0.474077522
SLC12A4,-0.233446618,0.20399961
CSRNP2,0.058952501,0.095410405
ATP6V0B,0.058509347,0.576217517
BTD,-0.174276154,0.225804014
MK1,-0.211782035,0.024918623
ASPA,-0.232071749,0.190217369
TM6SF1,0.044216241,0.630618158
UBXN1,-0.116643474,0.066340466
PPFIBP2,-0.16713748,0.470018477
WDR3,0.046407534,0.610843008
RSBN1,0.068402432,0.305064738
MFSD13A,-0.054210402,0.383107689
PYCARD,-0.412234261,0.173500002
ARID3B,0.049445711,0.810987623
POLD1,0.076558351,0.668769622
TIMM13,-0.005885383,0.938975525
FAM173A,-0.1193532,0.111072514
DIAPH1,0.048754442,0.328179514
VWF,-0.090237261,0.49741633
METRN,-0.261803236,0.040986156
CLPB,0.104131304,0.168073029
IL17B,-0.533373987,0.08161478
ANKRD28,-0.089629117,0.392273586
SSBP4,-0.068693468,0.23895181
PROZ,0.291252585,0.291760864
RGD1597339,0.165070842,0.140421665
MED29,-0.016240458,0.824834542
RESP18,-0.007097788,0.936846294
PHOX2A,0.045169842,0.761084204
CTSF,-0.019752432,0.743038225
TM9SF1,0.02704028,0.629233945
INTS11,0.01871707,0.796037752
WDR24,-0.000723765,0.99198605
NTF3,0.005719282,0.99234274
GALNT15,-0.682343399,0.035752138
KCNA5,-0.433871077,0.229399475
YPEL3,0.029742942,0.693302823
RBM12,-0.55880629,0.042893377
GANAB,-0.029699248,0.415152081
ACTR1A,0.007627321,0.856492078
DPH3,-0.070754637,0.346451424
ITGAM,-0.4599876,0.080247731
JMJD8,-0.007179222,0.898288434
INPPL1,-0.09232288,0.085648738
MRPL14,0.002784471,0.977971457
DPH2,0.163758541,0.213873182
SEMA4A,0.018802296,0.842296737
GPR61,0.094665391,0.242142269
HDGFL3,0.05356096,0.225668566
ISYNA1,0.065324139,0.362752837
STAT3,0.004170623,0.934129118
TMEM63B,0.044116629,0.312904481
AABR07032097.1,0.169843317,0.631724591
ACTN3,-0.062828188,0.832945135
PAF1,0.021228183,0.62800404
UBE2J2,0.023030878,0.659529767
KCNA1,0.285687616,0.184567837
CYB5R2,-0.166534164,0.389794285
SLC29A1,-0.085483905,0.527334955
GDAP2,0.041778845,0.611469042
IPO13,-0.01868313,0.670571772
OXNAD1,0.006151136,0.959302171
EXOC8,0.066970024,0.449053296
NCOA4,0.023891007,0.530528557
DNPEP,-0.065953619,0.381798529
EGLN1,-0.136701627,0.319746369
SH3GL3,0.028403654,0.784278958
CAVIN1,-0.057694848,0.533585032
DISC1,-0.074522639,0.81774988
SYPL2,0.261157271,0.341354706
PHTF1,0.115288234,0.039913316
SIPA1L2,-0.26433072,0.095627143
STUB1,-0.029328045,0.690577093
PCDHGC3,-0.106872098,0.087181681
ZFP428,-0.054435062,0.377136085
B3GAT3,0.008884385,0.823725596
SUFU,0.044487674,0.817980013
DES,-0.015331731,0.943938724
LOC100362432,0.028814145,0.663110812
NR1H2,-0.030067574,0.665043921
PPP4C,-0.100957214,0.096616873
DDX28,-0.163361554,0.083777577
DUS2,0.104313149,0.192895359
GADD45B,-0.233184899,0.160482579
ELL,0.018319257,0.767531912
ZDHHC24,0.143781058,0.051361043
SIL1,-0.081832699,0.192803814
HSD17B1,-0.419608311,0.392544719
SAMD4B,-0.006278529,0.846538595
BBS1,-0.117754841,0.036261126
HSP90AB1,0.025752132,0.50942892
GMFG,0.018236117,0.953291793
MDP1,0.059741329,0.362243801
ARTN,0.743262457,0.149416245
ST3GAL3,0.238186282,0.040418729
RBM39,-0.036032564,0.699392204
SPEG,0.030873871,0.589280747
COX6A2,0.270435804,0.561589411
NAPSA,-0.315056064,0.05980691
GNG7,-0.255869975,0.171880039
ROM1,-0.316548541,0.035597017
PLA2G15,-0.12119654,0.096028579
TOLLIP,0.04633348,0.276771869
C1QTNF12,0.128714923,0.688397318
PSMA5,0.039488428,0.450878462
LRFN1,0.107635833,0.115451231
EML3,-0.080709472,0.502310325
MATR3,0.124295487,0.134072161
PAK4,0.061249201,0.632755632
LOC103691238,0.138901107,0.601542985
MAGI3,0.112949872,0.350796908
FOLR2,0.001161992,0.997403746
SGTA,-0.08737801,0.088032915
LRRFIP1,0.0376251,0.737159114
IZUMO1R,-0.260919312,0.616156379
NEDD8,-0.003772994,0.963282314
SLC35B2,-0.106816092,0.27312165
NFKBIE,0.144989746,0.380016759
LAMTOR2,-0.021794018,0.789558349
MTA2,-0.063426957,0.243965632
FAM57B,0.095232771,0.231061994
XRCC1,0.107571753,0.054744489
COASY,0.057162948,0.534638383
DOC2A,0.130243252,0.302762974
RHBDL1,-0.112666722,0.375490034
NTPCR,-0.003494137,0.954481693
THOP1,0.106754876,0.217748718
RAMP1,-0.124217171,0.521351627
RHOT2,0.025303478,0.583265132
MAP3K21,0.116963788,0.523151392
IP6K1,0.0204549,0.713872915
UBQLN4,0.009594872,0.80326522
PAIP2,-0.000391343,0.989301234
ARMC5,-0.079603152,0.370539332
ANAPC15,-0.072373708,0.666820058
KCNK1,0.107774843,0.161470113
SSR2,0.030675897,0.673552156
FBXO17,-0.235586536,0.451801904
SLC7A6,-0.049252909,0.517255082
GMPPA,-0.136213987,0.104167083
PHF20,0.015491048,0.828337604
MRPS12,0.010707824,0.900802002
PELI3,-0.052815963,0.51609152
UBE2F,0.049158652,0.578217509
OGDHL,-0.041274202,0.409657382
KDM4A,-0.049593935,0.441619653
LRIG2,0.16958259,0.078581601
TMEM151B,-0.083471692,0.278042294
KCNC3,0.138726628,0.264675121
INO80E,0.129559635,0.150353913
TCTE1,-0.154296314,0.094987296
SARS2,0.124760774,0.130768335
SPATS1,0.229534713,0.508368164
TAOK2,-0.026721861,0.216804709
TGFB1I1,0.069848646,0.481701845
TRIM8,0.035548658,0.52213671
MRPL11,0.021271431,0.803054316
KXD1,-0.025939957,0.622386107
ARL3,0.000848016,0.987069853
UBA52,-0.112753472,0.251156095
CDC5L,-0.003705191,0.946321738
SPATA24,-0.160138133,0.527968742
PTPRF,-0.029562841,0.818891604
PARG,0.061265163,0.508052889
B3GALT6,0.112942935,0.27202373
TOMM20,0.02942729,0.598514474
SDF4,-0.002223339,0.952748575
ETHE1,-0.08868089,0.137845603
MLX,0.019910728,0.671941668
ASIC4,-0.261937743,0.143155505
POT1,0.005734791,0.962839202
SCAND1,-0.16939775,0.153912545
REX1BD,-0.178744207,0.104786409
AABR07054400.1,0.113860534,0.27871603
DNAJC18,0.07333155,0.484096027
SLC16A1,-0.066419074,0.381283485
LYPD3,-0.443559563,0.376853486
AABR07005779.2,0.018137509,0.902341081
RBM34,0.024627845,0.598895589
MAP2K2,-0.010358784,0.825027644
WDR90,0.210023804,0.061342367
NPAS4,0.494428203,0.352513383
KCTD13,0.170455944,0.092198231
PSRC1,0.161978415,0.337501616
MYH14,-0.093223592,0.520574369
LAMTOR1,-0.003899599,0.894742868
WBP1L,-0.068044425,0.125692478
BRSK2,-0.001938299,0.975277738
PSMC3IP,0.025211771,0.827938247
TAF7,0.028877062,0.788284613
ARHGEF2,-0.029034281,0.527935625
PCDHB22,-0.040905258,0.82332255
MCRIP2,0.054252868,0.644170088
CRLF1,0.034047895,0.769185799
IMPDH1,0.097229022,0.103018182
CHPF,0.000166026,0.997920198
SLC5A2,0.314617045,0.248129491
MOB2,0.085835068,0.401958385
TUT1,-0.069762515,0.20513876
SLC7A6OS,-0.030919708,0.48797141
LOC108348201,-0.275193832,0.008385356
RETREG3,-0.149197964,0.010630391
CELSR2,0.133400929,0.043546634
PCDHB14,-0.097630076,0.742644396
ATF5,-0.387848614,0.00249245
TMEM198,0.205349083,0.310688037
LOC108348233,0.000802057,0.995246802
NFKBIB,0.018960705,0.872598808
PCDHB11,0.076328109,0.766398573
RAB40C,-0.060911166,0.491910191
NDUFAF3,-0.059159675,0.479644207
PCDHB9,-0.280423745,0.012615215
PCDHB8,-0.393659686,0.045384627
EEF1G,-0.084970438,0.053536474
BORCS7,-0.046397405,0.4956599
VSTM4,-0.208909955,0.346546023
AS3MT,-0.147056854,0.246345505
SCLY,0.11686554,0.335798849
PCDHB5,0.083441474,0.643933054
AAR2,0.007637555,0.871910017
ZFP90,-0.076891808,0.461347351
KLHL26,0.054126131,0.160076283
LOC100360573,-0.073528962,0.80261151
PCDHB3,-0.204814388,0.141812278
INHA,0.038890628,0.836267933
SIRT2,-0.159551464,0.087837299
TNFRSF4,0.032365191,0.899995121
STK11IP,0.017882889,0.84437958
LOC108348085,0.027613605,0.390162769
CNNM2,0.145489251,0.008389595
ILKAP,-0.063530733,0.166580773
BRMS1,0.015859973,0.748277163
NME5,0.228683642,0.149188869
PCDHA12,0.043530426,0.239008378
LRRC51,-0.540037345,0.031097504
CDH3,0.54094081,0.079347044
ARHGEF1,-0.027907294,0.748847745
UPF1,0.036946375,0.498276059
TGM1,0.326518406,0.336444023
SLC4A3,0.006005251,0.939574616
KHDC4,0.001817691,0.963737228
PIGQ,-0.077236536,0.267092602
RGD1310127,-0.046982847,0.641968867
IL4I1,0.205896655,0.153374651
IL18BP,-0.070357467,0.686449962
AABR07066830.1,0.213278977,0.043914664
MAPK8,0.10901029,0.271008435
DALRD3,-0.141070103,0.036972078
ZBTB7A,-0.008073755,0.902979159
IFITM10,-0.005926919,0.965311086
REEP5,-0.008526407,0.783781963
GIMAP8,-0.19741771,0.443899367
TIE1,-0.178111745,0.003639098
RNF121,-0.103681674,0.328526937
COPE,-0.036577893,0.539450793
NT5C2,-0.027941985,0.469033549
MVP,-0.131654747,0.392906135
WDR6,-0.08590784,0.339421841
TRPC2,0.136846002,0.519615767
TINF2,-0.237462301,0.007554535
TBC1D17,-0.016268128,0.804334407
RUNX2,-0.221507159,0.522439147
HES6,-0.151000749,0.222640416
CD248,0.249657924,0.631355289
RGD1311517,0.186963228,0.047752092
YIF1A,-0.141649612,0.208897059
ASRGL1,-0.14349028,0.015741982
PTPN20,0.742891636,0.118669316
SRP19,0.088064851,0.38448145
AGRN,0.111903368,0.009004409
CTSD,-0.064267477,0.113013242
PRR35,-0.610515994,0.083155884
TUBG1,-0.14822614,0.039961917
GMPR2,0.012468275,0.848492639
PAGR1,-0.040498386,0.605781596
DLGAP4,0.129020175,0.035246095
HOMER3,-0.115872788,0.316551537
PIAS4,-0.095544871,0.256642852
RIT1,0.050098132,0.546469469
RABAC1,-0.003666954,0.964817821
HNRNPL,-0.006333468,0.809673144
PLEKHH3,-0.187361562,0.234104073
CAPN15,-0.068632291,0.316265514
PERM1,0.33712054,0.324438363
MYL9,0.190862716,0.318995546
CNIH2,-0.018117448,0.743993966
INA,0.067208393,0.448813076
P4HTM,0.11851892,0.203532269
PCGF6,0.145643144,0.147321994
PER2,-0.05435846,0.59406136
SARS,0.011795472,0.777953683
RGD1305347,-0.728671669,0.133932568
FAM53C,0.055933975,0.350876342
ATP1A3,0.084493879,0.389458471
DHRS1,-0.072145721,0.487221476
EEF2,-0.063084665,0.078851461
SUGP2,0.097554026,0.090838526
TIAL1,0.050605985,0.4494736
5330417C22RIK,0.005111123,0.96144261
TAF5,-0.028277856,0.820291249
CCR10,-0.59579269,0.074662427
CNTNAP1,0.151207057,0.129534813
SYT11,-0.024476301,0.486686297
ARMC6,0.091684331,0.459996146
KIF22,-0.451933008,0.137557106
PRKAR2A,-0.020998478,0.852496519
SLC25A20,-0.146257356,0.089723831
AKT1S1,0.048481499,0.323342583
PLEKHN1,0.110080448,0.386520515
